blob	5	sgd	constant	0.33099999999999996	0.172	0.013361930847167969
blob	6	sgd	constant	0.33099999999999996	0.16	0.01623082160949707
blob	7	sgd	constant	0.33099999999999996	0.12	0.007877111434936523
aniso	2	sgd	constant	0.33099999999999996	0.508	0.011925935745239258
aniso	3	sgd	constant	0.33099999999999996	0.688	0.024374008178710938
aniso	4	sgd	constant	0.33099999999999996	0.212	0.012922286987304688
aniso	5	sgd	constant	0.33099999999999996	0.392	0.008902788162231445
aniso	6	sgd	constant	0.33099999999999996	0.148	0.011771202087402344
aniso	7	sgd	constant	0.33099999999999996	0.244	0.01672506332397461
blob	2	sgd	constant	0.361	0.508	0.0070040225982666016
blob	3	sgd	constant	0.361	0.672	0.024384021759033203
blob	4	sgd	constant	0.361	0.472	0.02321481704711914
blob	5	sgd	constant	0.361	0.188	0.014295101165771484
blob	6	sgd	constant	0.361	0.164	0.008807897567749023
blob	7	sgd	constant	0.361	0.12	0.013979911804199219
aniso	2	sgd	constant	0.361	0.508	0.007723093032836914
aniso	3	sgd	constant	0.361	0.316	0.01454305648803711
aniso	4	sgd	constant	0.361	0.484	0.011834144592285156
aniso	5	sgd	constant	0.361	0.188	0.011348247528076172
aniso	6	sgd	constant	0.361	0.16	0.008682012557983398
aniso	7	sgd	constant	0.361	0.1	0.007870197296142578
blob	2	sgd	constant	0.39099999999999996	1.0	0.012797832489013672
blob	3	sgd	constant	0.39099999999999996	0.288	0.02071404457092285
blob	4	sgd	constant	0.39099999999999996	0.224	0.011609077453613281
blob	5	sgd	constant	0.39099999999999996	0.188	0.011713027954101562
blob	6	sgd	constant	0.39099999999999996	0.16	0.009891986846923828
blob	7	sgd	constant	0.39099999999999996	0.12	0.013147115707397461
aniso	2	sgd	constant	0.39099999999999996	0.492	0.008354902267456055
aniso	3	sgd	constant	0.39099999999999996	0.684	0.014431953430175781
aniso	4	sgd	constant	0.39099999999999996	0.456	0.012437105178833008
aniso	5	sgd	constant	0.39099999999999996	0.4	0.01031804084777832
aniso	6	sgd	constant	0.39099999999999996	0.268	0.014568090438842773
aniso	7	sgd	constant	0.39099999999999996	0.1	0.019649028778076172
blob	2	sgd	constant	0.421	0.984	0.022768259048461914
blob	3	sgd	constant	0.421	0.288	0.012501955032348633
blob	4	sgd	constant	0.421	0.224	0.00942087173461914
blob	5	sgd	constant	0.421	0.172	0.019250869750976562
blob	6	sgd	constant	0.421	0.168	0.00824594497680664
blob	7	sgd	constant	0.421	0.12	0.009559154510498047
aniso	2	sgd	constant	0.421	1.0	0.019506216049194336
aniso	3	sgd	constant	0.421	0.316	0.013618946075439453
aniso	4	sgd	constant	0.421	0.288	0.010545015335083008
aniso	5	sgd	constant	0.421	0.364	0.008105754852294922
aniso	6	sgd	constant	0.421	0.148	0.010425090789794922
aniso	7	sgd	constant	0.421	0.312	0.016688823699951172
blob	2	sgd	constant	0.45099999999999996	0.868	0.008315801620483398
blob	3	sgd	constant	0.45099999999999996	0.672	0.01986980438232422
blob	4	sgd	constant	0.45099999999999996	0.472	0.014271020889282227
blob	5	sgd	constant	0.45099999999999996	0.188	0.01354217529296875
blob	6	sgd	constant	0.45099999999999996	0.16	0.0076220035552978516
blob	7	sgd	constant	0.45099999999999996	0.12	0.007723093032836914
aniso	2	sgd	constant	0.45099999999999996	0.492	0.009559154510498047
aniso	3	sgd	constant	0.45099999999999996	0.312	0.013626813888549805
aniso	4	sgd	constant	0.45099999999999996	0.448	0.009488105773925781
aniso	5	sgd	constant	0.45099999999999996	0.4	0.01173710823059082
aniso	6	sgd	constant	0.45099999999999996	0.288	0.02999281883239746
aniso	7	sgd	constant	0.45099999999999996	0.1	0.007812023162841797
blob	2	sgd	constant	0.481	0.992	0.014585018157958984
blob	3	sgd	constant	0.481	0.672	0.011587858200073242
blob	4	sgd	constant	0.481	0.472	0.014719009399414062
blob	5	sgd	constant	0.481	0.172	0.014595985412597656
blob	6	sgd	constant	0.481	0.256	0.017626047134399414
blob	7	sgd	constant	0.481	0.12	0.01559901237487793
aniso	2	sgd	constant	0.481	0.492	0.014451980590820312
aniso	3	sgd	constant	0.481	0.312	0.009302139282226562
aniso	4	sgd	constant	0.481	0.256	0.00776982307434082
aniso	5	sgd	constant	0.481	0.392	0.017444133758544922
aniso	6	sgd	constant	0.481	0.284	0.02452683448791504
aniso	7	sgd	constant	0.481	0.144	0.020220041275024414
blob	2	sgd	constant	0.511	0.492	0.00875997543334961
blob	3	sgd	constant	0.511	0.672	0.019821882247924805
blob	4	sgd	constant	0.511	0.272	0.009627103805541992
blob	5	sgd	constant	0.511	0.172	0.008517026901245117
blob	6	sgd	constant	0.511	0.16	0.010510921478271484
blob	7	sgd	constant	0.511	0.284	0.020269155502319336
aniso	2	sgd	constant	0.511	0.508	0.0063250064849853516
aniso	3	sgd	constant	0.511	0.684	0.018585920333862305
aniso	4	sgd	constant	0.511	0.212	0.00973200798034668
aniso	5	sgd	constant	0.511	0.188	0.009027957916259766
aniso	6	sgd	constant	0.511	0.284	0.010706901550292969
aniso	7	sgd	constant	0.511	0.256	0.01294088363647461
blob	2	sgd	constant	0.5409999999999999	1.0	0.008446931838989258
blob	3	sgd	constant	0.5409999999999999	0.288	0.012425899505615234
blob	4	sgd	constant	0.5409999999999999	0.248	0.015572071075439453
blob	5	sgd	constant	0.5409999999999999	0.376	0.013419866561889648
blob	6	sgd	constant	0.5409999999999999	0.168	0.010564327239990234
blob	7	sgd	constant	0.5409999999999999	0.12	0.016734838485717773
aniso	2	sgd	constant	0.5409999999999999	0.508	0.009087085723876953
aniso	3	sgd	constant	0.5409999999999999	0.312	0.010337114334106445
aniso	4	sgd	constant	0.5409999999999999	0.212	0.012230157852172852
aniso	5	sgd	constant	0.5409999999999999	0.188	0.015916824340820312
aniso	6	sgd	constant	0.5409999999999999	0.28	0.01703500747680664
aniso	7	sgd	constant	0.5409999999999999	0.1	0.009463071823120117
blob	2	sgd	constant	0.571	0.492	0.010123014450073242
blob	3	sgd	constant	0.571	0.712	0.0193631649017334
blob	4	sgd	constant	0.571	0.472	0.01326894760131836
blob	5	sgd	constant	0.571	0.376	0.029278993606567383
blob	6	sgd	constant	0.571	0.164	0.013371944427490234
blob	7	sgd	constant	0.571	0.12	0.007964849472045898
aniso	2	sgd	constant	0.571	0.492	0.006891965866088867
aniso	3	sgd	constant	0.571	0.312	0.007534980773925781
aniso	4	sgd	constant	0.571	0.212	0.01087808609008789
aniso	5	sgd	constant	0.571	0.184	0.008270025253295898
aniso	6	sgd	constant	0.571	0.148	0.010109901428222656
aniso	7	sgd	constant	0.571	0.1	0.021994829177856445
blob	2	sgd	constant	0.601	0.996	0.008671998977661133
blob	3	sgd	constant	0.601	0.384	0.023287057876586914
blob	4	sgd	constant	0.601	0.224	0.010643959045410156
blob	5	sgd	constant	0.601	0.172	0.017082929611206055
blob	6	sgd	constant	0.601	0.164	0.014156103134155273
blob	7	sgd	constant	0.601	0.12	0.020186901092529297
aniso	2	sgd	constant	0.601	0.492	0.012279033660888672
aniso	3	sgd	constant	0.601	0.316	0.011509180068969727
aniso	4	sgd	constant	0.601	0.456	0.008647918701171875
aniso	5	sgd	constant	0.601	0.188	0.009279966354370117
aniso	6	sgd	constant	0.601	0.288	0.0317230224609375
aniso	7	sgd	constant	0.601	0.1	0.020560026168823242
blob	2	sgd	constant	0.631	0.492	0.007951974868774414
blob	3	sgd	constant	0.631	0.712	0.011630058288574219
blob	4	sgd	constant	0.631	0.248	0.008398294448852539
blob	5	sgd	constant	0.631	0.188	0.008412837982177734
blob	6	sgd	constant	0.631	0.16	0.017635822296142578
blob	7	sgd	constant	0.631	0.12	0.010695219039916992
aniso	2	sgd	constant	0.631	0.492	0.006719827651977539
aniso	3	sgd	constant	0.631	0.688	0.025575876235961914
aniso	4	sgd	constant	0.631	0.256	0.011775970458984375
aniso	5	sgd	constant	0.631	0.184	0.018088102340698242
aniso	6	sgd	constant	0.631	0.148	0.015015840530395508
aniso	7	sgd	constant	0.631	0.1	0.014497041702270508
blob	2	sgd	constant	0.6609999999999999	0.996	0.0321650505065918
blob	3	sgd	constant	0.6609999999999999	0.672	0.013979911804199219
blob	4	sgd	constant	0.6609999999999999	0.248	0.008047103881835938
blob	5	sgd	constant	0.6609999999999999	0.188	0.008241891860961914
blob	6	sgd	constant	0.6609999999999999	0.252	0.012951135635375977
blob	7	sgd	constant	0.6609999999999999	0.12	0.008070945739746094
aniso	2	sgd	constant	0.6609999999999999	0.492	0.010800838470458984
aniso	3	sgd	constant	0.6609999999999999	0.644	0.01959705352783203
aniso	4	sgd	constant	0.6609999999999999	0.212	0.010495185852050781
aniso	5	sgd	constant	0.6609999999999999	0.184	0.009521722793579102
aniso	6	sgd	constant	0.6609999999999999	0.148	0.008273124694824219
aniso	7	sgd	constant	0.6609999999999999	0.244	0.024391889572143555
blob	2	sgd	constant	0.691	0.508	0.009562969207763672
blob	3	sgd	constant	0.691	0.672	0.014078855514526367
blob	4	sgd	constant	0.691	0.496	0.01777195930480957
blob	5	sgd	constant	0.691	0.172	0.015496969223022461
blob	6	sgd	constant	0.691	0.164	0.007634878158569336
blob	7	sgd	constant	0.691	0.12	0.01324915885925293
aniso	2	sgd	constant	0.691	0.508	0.013712882995605469
aniso	3	sgd	constant	0.691	0.672	0.015156984329223633
aniso	4	sgd	constant	0.691	0.212	0.01989912986755371
aniso	5	sgd	constant	0.691	0.184	0.007208824157714844
aniso	6	sgd	constant	0.691	0.148	0.010004043579101562
aniso	7	sgd	constant	0.691	0.1	0.011759281158447266
blob	2	sgd	constant	0.721	0.492	0.015232086181640625
blob	3	sgd	constant	0.721	0.288	0.009029865264892578
blob	4	sgd	constant	0.721	0.528	0.010761022567749023
blob	5	sgd	constant	0.721	0.188	0.008068084716796875
blob	6	sgd	constant	0.721	0.16	0.012682914733886719
blob	7	sgd	constant	0.721	0.132	0.012762784957885742
aniso	2	sgd	constant	0.721	0.492	0.006255149841308594
aniso	3	sgd	constant	0.721	0.68	0.01637411117553711
aniso	4	sgd	constant	0.721	0.212	0.008189916610717773
aniso	5	sgd	constant	0.721	0.184	0.009739160537719727
aniso	6	sgd	constant	0.721	0.148	0.009457826614379883
aniso	7	sgd	constant	0.721	0.276	0.0107269287109375
blob	2	sgd	constant	0.751	0.492	0.007317066192626953
blob	3	sgd	constant	0.751	0.712	0.015413999557495117
blob	4	sgd	constant	0.751	0.528	0.014250993728637695
blob	5	sgd	constant	0.751	0.424	0.021689891815185547
blob	6	sgd	constant	0.751	0.164	0.01537013053894043
blob	7	sgd	constant	0.751	0.132	0.008157014846801758
aniso	2	sgd	constant	0.751	0.492	0.010313987731933594
aniso	3	sgd	constant	0.751	0.316	0.012700796127319336
aniso	4	sgd	constant	0.751	0.212	0.007357358932495117
aniso	5	sgd	constant	0.751	0.184	0.008519887924194336
aniso	6	sgd	constant	0.751	0.296	0.015372037887573242
aniso	7	sgd	constant	0.751	0.1	0.010798931121826172
blob	2	sgd	constant	0.7809999999999999	1.0	0.010618925094604492
blob	3	sgd	constant	0.7809999999999999	0.328	0.016008853912353516
blob	4	sgd	constant	0.7809999999999999	0.224	0.0074939727783203125
blob	5	sgd	constant	0.7809999999999999	0.172	0.013231992721557617
blob	6	sgd	constant	0.7809999999999999	0.16	0.012267112731933594
blob	7	sgd	constant	0.7809999999999999	0.12	0.008450984954833984
aniso	2	sgd	constant	0.7809999999999999	0.508	0.0092010498046875
aniso	3	sgd	constant	0.7809999999999999	0.312	0.00780487060546875
aniso	4	sgd	constant	0.7809999999999999	0.212	0.011667966842651367
aniso	5	sgd	constant	0.7809999999999999	0.188	0.009278059005737305
aniso	6	sgd	constant	0.7809999999999999	0.148	0.017239093780517578
aniso	7	sgd	constant	0.7809999999999999	0.1	0.010300874710083008
blob	2	sgd	constant	0.8109999999999999	0.508	0.008002758026123047
blob	3	sgd	constant	0.8109999999999999	0.384	0.00937199592590332
blob	4	sgd	constant	0.8109999999999999	0.248	0.010782957077026367
blob	5	sgd	constant	0.8109999999999999	0.276	0.007709026336669922
blob	6	sgd	constant	0.8109999999999999	0.16	0.015796899795532227
blob	7	sgd	constant	0.8109999999999999	0.232	0.00962209701538086
aniso	2	sgd	constant	0.8109999999999999	0.492	0.006231069564819336
aniso	3	sgd	constant	0.8109999999999999	0.316	0.008404016494750977
aniso	4	sgd	constant	0.8109999999999999	0.244	0.007902860641479492
aniso	5	sgd	constant	0.8109999999999999	0.2	0.00972127914428711
aniso	6	sgd	constant	0.8109999999999999	0.196	0.009958744049072266
aniso	7	sgd	constant	0.8109999999999999	0.1	0.015478134155273438
blob	2	sgd	constant	0.841	1.0	0.0077478885650634766
blob	3	sgd	constant	0.841	0.328	0.00687408447265625
blob	4	sgd	constant	0.841	0.224	0.014443159103393555
blob	5	sgd	constant	0.841	0.172	0.008126974105834961
blob	6	sgd	constant	0.841	0.16	0.01888585090637207
blob	7	sgd	constant	0.841	0.132	0.009762048721313477
aniso	2	sgd	constant	0.841	0.492	0.012773752212524414
aniso	3	sgd	constant	0.841	0.312	0.008087158203125
aniso	4	sgd	constant	0.841	0.212	0.008154869079589844
aniso	5	sgd	constant	0.841	0.188	0.008259057998657227
aniso	6	sgd	constant	0.841	0.148	0.010380029678344727
aniso	7	sgd	constant	0.841	0.1	0.01098489761352539
blob	2	sgd	constant	0.871	0.492	0.007838964462280273
blob	3	sgd	constant	0.871	0.672	0.017884254455566406
blob	4	sgd	constant	0.871	0.248	0.007519245147705078
blob	5	sgd	constant	0.871	0.188	0.015385150909423828
blob	6	sgd	constant	0.871	0.16	0.011399984359741211
blob	7	sgd	constant	0.871	0.12	0.024960041046142578
aniso	2	sgd	constant	0.871	0.508	0.014289140701293945
aniso	3	sgd	constant	0.871	0.312	0.009790897369384766
aniso	4	sgd	constant	0.871	0.244	0.018021821975708008
aniso	5	sgd	constant	0.871	0.2	0.008204936981201172
aniso	6	sgd	constant	0.871	0.16	0.01205897331237793
aniso	7	sgd	constant	0.871	0.1	0.0093841552734375
blob	2	sgd	constant	0.9009999999999999	1.0	0.008565902709960938
blob	3	sgd	constant	0.9009999999999999	0.288	0.015044927597045898
blob	4	sgd	constant	0.9009999999999999	0.248	0.012656927108764648
blob	5	sgd	constant	0.9009999999999999	0.188	0.015806913375854492
blob	6	sgd	constant	0.9009999999999999	0.164	0.015942811965942383
blob	7	sgd	constant	0.9009999999999999	0.12	0.016370296478271484
aniso	2	sgd	constant	0.9009999999999999	0.492	0.0069310665130615234
aniso	3	sgd	constant	0.9009999999999999	0.312	0.009500741958618164
aniso	4	sgd	constant	0.9009999999999999	0.212	0.012533903121948242
aniso	5	sgd	constant	0.9009999999999999	0.188	0.01436471939086914
aniso	6	sgd	constant	0.9009999999999999	0.148	0.007989883422851562
aniso	7	sgd	constant	0.9009999999999999	0.1	0.019377708435058594
blob	2	sgd	constant	0.9309999999999999	0.492	0.011547088623046875
blob	3	sgd	constant	0.9309999999999999	0.288	0.010358810424804688
blob	4	sgd	constant	0.9309999999999999	0.224	0.012403249740600586
blob	5	sgd	constant	0.9309999999999999	0.172	0.014208078384399414
blob	6	sgd	constant	0.9309999999999999	0.16	0.009367942810058594
blob	7	sgd	constant	0.9309999999999999	0.132	0.015980958938598633
aniso	2	sgd	constant	0.9309999999999999	0.492	0.0076751708984375
aniso	3	sgd	constant	0.9309999999999999	0.316	0.008910179138183594
aniso	4	sgd	constant	0.9309999999999999	0.212	0.00966501235961914
aniso	5	sgd	constant	0.9309999999999999	0.212	0.013969898223876953
aniso	6	sgd	constant	0.9309999999999999	0.148	0.007632255554199219
aniso	7	sgd	constant	0.9309999999999999	0.252	0.029857873916625977
blob	2	sgd	constant	0.961	0.508	0.0069997310638427734
blob	3	sgd	constant	0.961	0.328	0.007369279861450195
blob	4	sgd	constant	0.961	0.472	0.014122724533081055
blob	5	sgd	constant	0.961	0.172	0.009186029434204102
blob	6	sgd	constant	0.961	0.16	0.010376214981079102
blob	7	sgd	constant	0.961	0.12	0.016671180725097656
aniso	2	sgd	constant	0.961	0.492	0.00789785385131836
aniso	3	sgd	constant	0.961	0.372	0.008496284484863281
aniso	4	sgd	constant	0.961	0.212	0.013191938400268555
aniso	5	sgd	constant	0.961	0.376	0.00940704345703125
aniso	6	sgd	constant	0.961	0.148	0.03656721115112305
aniso	7	sgd	constant	0.961	0.1	0.014102935791015625
blob	2	sgd	invscaling	0.001	0.492	0.10107588768005371
blob	3	sgd	invscaling	0.001	0.288	0.021268844604492188
blob	4	sgd	invscaling	0.001	0.248	0.11050271987915039
blob	5	sgd	invscaling	0.001	0.416	0.0746622085571289
blob	6	sgd	invscaling	0.001	0.164	0.06439089775085449
blob	7	sgd	invscaling	0.001	0.032	0.11863875389099121
aniso	2	sgd	invscaling	0.001	0.492	0.010483264923095703
aniso	3	sgd	invscaling	0.001	0.364	0.03831815719604492
aniso	4	sgd	invscaling	0.001	0.212	0.013039827346801758
aniso	5	sgd	invscaling	0.001	0.1	0.026800155639648438
aniso	6	sgd	invscaling	0.001	0.036	0.014924764633178711
aniso	7	sgd	invscaling	0.001	0.172	0.009181976318359375
blob	2	sgd	invscaling	0.031	0.996	0.10032224655151367
blob	3	sgd	invscaling	0.031	0.764	0.11224985122680664
blob	4	sgd	invscaling	0.031	0.772	0.10958075523376465
blob	5	sgd	invscaling	0.031	0.172	0.007564067840576172
blob	6	sgd	invscaling	0.031	0.34	0.11380600929260254
blob	7	sgd	invscaling	0.031	0.292	0.08831286430358887
aniso	2	sgd	invscaling	0.031	1.0	0.09955692291259766
aniso	3	sgd	invscaling	0.031	0.628	0.10961318016052246
aniso	4	sgd	invscaling	0.031	0.532	0.10939693450927734
aniso	5	sgd	invscaling	0.031	0.184	0.08327007293701172
aniso	6	sgd	invscaling	0.031	0.316	0.11490488052368164
aniso	7	sgd	invscaling	0.031	0.072	0.06754302978515625
blob	2	sgd	invscaling	0.061	1.0	0.10190320014953613
blob	3	sgd	invscaling	0.061	0.328	0.0136260986328125
blob	4	sgd	invscaling	0.061	0.432	0.11114168167114258
blob	5	sgd	invscaling	0.061	0.436	0.11535096168518066
blob	6	sgd	invscaling	0.061	0.348	0.11477303504943848
blob	7	sgd	invscaling	0.061	0.332	0.11566686630249023
aniso	2	sgd	invscaling	0.061	0.492	0.009777307510375977
aniso	3	sgd	invscaling	0.061	0.972	0.10941696166992188
aniso	4	sgd	invscaling	0.061	0.588	0.10991692543029785
aniso	5	sgd	invscaling	0.061	0.328	0.1105961799621582
aniso	6	sgd	invscaling	0.061	0.148	0.029182910919189453
aniso	7	sgd	invscaling	0.061	0.268	0.11682319641113281
blob	2	sgd	invscaling	0.091	1.0	0.10189223289489746
blob	3	sgd	invscaling	0.091	0.948	0.11231303215026855
blob	4	sgd	invscaling	0.091	0.496	0.07606720924377441
blob	5	sgd	invscaling	0.091	0.324	0.11158919334411621
blob	6	sgd	invscaling	0.091	0.416	0.11593914031982422
blob	7	sgd	invscaling	0.091	0.252	0.1179511547088623
aniso	2	sgd	invscaling	0.091	0.564	0.01896977424621582
aniso	3	sgd	invscaling	0.091	1.0	0.10836505889892578
aniso	4	sgd	invscaling	0.091	0.692	0.1146860122680664
aniso	5	sgd	invscaling	0.091	0.188	0.08398914337158203
aniso	6	sgd	invscaling	0.091	0.252	0.008287906646728516
aniso	7	sgd	invscaling	0.091	0.236	0.11626219749450684
blob	2	sgd	invscaling	0.121	1.0	0.09728193283081055
blob	3	sgd	invscaling	0.121	0.672	0.11206698417663574
blob	4	sgd	invscaling	0.121	0.692	0.11137986183166504
blob	5	sgd	invscaling	0.121	0.52	0.11257076263427734
blob	6	sgd	invscaling	0.121	0.168	0.008301258087158203
blob	7	sgd	invscaling	0.121	0.24	0.11469006538391113
